time,enrolled,available,waitlisted,total
2024-02-17T16:09:28,1,149,0,150
2024-02-17T16:24:43,1,149,0,150
2024-02-17T16:39:58,1,149,0,150
2024-02-17T16:55:15,1,149,0,150
2024-02-17T17:10:36,1,149,0,150
2024-02-17T17:26:10,1,149,0,150
2024-02-17T17:41:29,1,149,0,150
2024-02-17T17:56:57,1,149,0,150
2024-02-17T18:12:19,1,149,0,150
2024-02-17T18:27:43,1,149,0,150
2024-02-17T18:43:04,1,149,0,150
2024-02-17T18:58:24,1,149,0,150
2024-02-17T19:13:54,1,149,0,150
2024-02-17T19:29:15,1,149,0,150
2024-02-17T19:44:38,1,149,0,150
2024-02-17T19:59:57,1,149,0,150
2024-02-17T20:15:15,1,149,0,150
2024-02-17T20:30:33,1,149,0,150
2024-02-17T20:46:03,1,149,0,150
2024-02-17T21:01:23,1,149,0,150
2024-02-17T21:16:46,2,148,0,150
2024-02-17T21:32:07,2,148,0,150
2024-02-17T21:47:29,2,148,0,150
2024-02-17T22:02:47,2,148,0,150
2024-02-17T22:18:08,2,148,0,150
2024-02-17T22:33:37,2,148,0,150
2024-02-17T22:49:10,2,148,0,150
2024-02-17T23:04:30,3,147,0,150
2024-02-17T23:19:51,3,147,0,150
2024-02-17T23:35:13,3,147,0,150
2024-02-17T23:50:34,3,147,0,150
2024-02-18T00:05:56,3,147,0,150
2024-02-18T00:21:21,3,147,0,150
2024-02-18T00:55:39,3,147,0,150
2024-02-18T01:10:59,3,147,0,150
2024-02-18T01:26:33,3,147,0,150
2024-02-18T01:41:56,3,147,0,150
2024-02-18T01:57:17,3,147,0,150
2024-02-18T02:12:46,3,147,0,150
2024-02-18T02:28:07,3,147,0,150
2024-02-18T02:43:27,3,147,0,150
2024-02-18T02:58:48,3,147,0,150
2024-02-18T03:14:06,3,147,0,150
2024-02-18T03:29:34,3,147,0,150
2024-02-18T03:45:01,3,147,0,150
2024-02-18T04:00:16,3,147,0,150
2024-02-18T04:28:49,3,147,0,150
2024-02-18T04:44:16,3,147,0,150
2024-02-18T04:59:40,3,147,0,150
2024-02-18T05:15:11,3,147,0,150
2024-02-18T05:30:38,3,147,0,150
2024-02-18T05:45:56,3,147,0,150
2024-02-18T06:01:28,3,147,0,150
2024-02-18T06:16:56,3,147,0,150
2024-02-18T06:32:25,3,147,0,150
2024-02-18T06:47:54,3,147,0,150
2024-02-18T07:03:15,3,147,0,150
2024-02-18T07:18:39,3,147,0,150
2024-02-18T07:33:56,3,147,0,150
2024-02-18T07:49:15,3,147,0,150
2024-02-18T08:04:37,3,147,0,150
2024-02-18T08:19:54,3,147,0,150
2024-02-18T08:35:10,3,147,0,150
2024-02-18T08:50:29,3,147,0,150
2024-02-18T09:05:45,3,147,0,150
2024-02-18T09:21:09,3,147,0,150
2024-02-18T09:36:43,3,147,0,150
2024-02-18T09:52:01,3,147,0,150
2024-02-18T10:07:30,3,147,0,150
2024-02-18T10:22:55,3,147,0,150
2024-02-18T10:38:21,3,147,0,150
2024-02-18T10:53:43,3,147,0,150
2024-02-18T11:09:06,3,147,0,150
2024-02-18T11:24:35,3,147,0,150
2024-02-18T11:39:59,3,147,0,150
2024-02-18T11:55:22,3,147,0,150
2024-02-18T12:10:46,3,147,0,150
2024-02-18T12:26:14,3,147,0,150
2024-02-18T12:41:38,3,147,0,150
2024-02-18T12:57:01,3,147,0,150
2024-02-18T13:12:19,3,147,0,150
2024-02-18T13:27:48,3,147,0,150
2024-02-18T13:43:12,3,147,0,150
2024-02-18T13:58:35,3,147,0,150
2024-02-18T14:13:58,3,147,0,150
2024-02-18T14:29:10,3,147,0,150
2024-02-18T14:44:44,3,147,0,150
2024-02-18T15:00:03,3,147,0,150
2024-02-18T15:15:33,3,147,0,150
2024-02-18T15:30:52,3,147,0,150
2024-02-18T15:46:12,3,147,0,150
2024-02-18T16:01:28,3,147,0,150
2024-02-18T16:17:15,3,147,0,150
2024-02-18T16:32:36,3,147,0,150
2024-02-18T16:47:59,3,147,0,150
2024-02-18T17:03:27,3,147,0,150
2024-02-18T17:18:46,3,147,0,150
2024-02-18T17:34:18,3,147,0,150
2024-02-18T17:49:36,3,147,0,150
2024-02-18T18:05:07,3,147,0,150
2024-02-18T18:20:43,3,147,0,150
2024-02-18T18:36:10,3,147,0,150
2024-02-18T18:51:33,3,147,0,150
2024-02-18T19:06:55,3,147,0,150
2024-02-18T19:22:13,3,147,0,150
2024-02-18T19:37:28,3,147,0,150
2024-02-18T19:52:44,3,147,0,150
2024-02-18T20:08:06,3,147,0,150
2024-02-18T20:23:37,3,147,0,150
2024-02-18T20:38:54,3,147,0,150
2024-02-18T20:54:15,3,147,0,150
2024-02-18T21:09:27,3,147,0,150
2024-02-18T21:24:49,3,147,0,150
2024-02-18T21:40:10,3,147,0,150
2024-02-18T21:55:47,3,147,0,150
2024-02-18T22:11:04,3,147,0,150
2024-02-18T22:26:33,3,147,0,150
2024-02-18T22:42:01,3,147,0,150
2024-02-18T22:57:40,3,147,0,150
2024-02-18T23:12:57,3,147,0,150
2024-02-18T23:28:20,3,147,0,150
2024-02-18T23:43:44,3,147,0,150
2024-02-18T23:59:15,3,147,0,150
2024-02-19T00:14:38,3,147,0,150
2024-02-19T00:30:05,3,147,0,150
2024-02-19T00:45:35,3,147,0,150
2024-02-19T01:01:00,3,147,0,150
2024-02-19T01:16:30,3,147,0,150
2024-02-19T01:31:53,3,147,0,150
2024-02-19T01:47:17,3,147,0,150
2024-02-19T02:02:45,3,147,0,150
2024-02-19T02:18:21,3,147,0,150
2024-02-19T02:33:58,3,147,0,150
2024-02-19T02:49:30,3,147,0,150
2024-02-19T03:04:51,3,147,0,150
2024-02-19T03:20:13,3,147,0,150
2024-02-19T03:35:46,3,147,0,150
2024-02-19T03:51:11,3,147,0,150
2024-02-19T04:06:39,3,147,0,150
2024-02-19T04:27:14,3,147,0,150
2024-02-19T04:44:35,3,147,0,150
2024-02-19T05:00:02,3,147,0,150
2024-02-19T05:15:29,3,147,0,150
2024-02-19T05:30:58,3,147,0,150
2024-02-19T05:46:37,3,147,0,150
2024-02-19T06:02:06,3,147,0,150
2024-02-19T06:17:39,3,147,0,150
2024-02-19T06:33:11,3,147,0,150
2024-02-19T06:48:32,3,147,0,150
2024-02-19T07:03:57,3,147,0,150
2024-02-19T07:19:22,3,147,0,150
2024-02-19T07:34:47,3,147,0,150
2024-02-19T07:50:20,3,147,0,150
2024-02-19T08:05:48,3,147,0,150
2024-02-19T08:21:12,3,147,0,150
2024-02-19T08:36:30,3,147,0,150
2024-02-19T08:52:07,3,147,0,150
2024-02-19T09:07:37,3,147,0,150
2024-02-19T09:22:58,3,147,0,150
2024-02-19T09:38:15,3,147,0,150
2024-02-19T09:53:31,3,147,0,150
2024-02-19T10:08:59,3,147,0,150
2024-02-19T10:24:22,3,147,0,150
2024-02-19T10:39:44,3,147,0,150
2024-02-19T10:55:21,3,147,0,150
2024-02-19T11:10:37,3,147,0,150
2024-02-19T11:25:58,3,147,0,150
2024-02-19T11:41:18,3,147,0,150
2024-02-19T11:56:49,3,147,0,150
2024-02-19T12:12:33,3,147,0,150
2024-02-19T12:28:03,3,147,0,150
2024-02-19T12:43:26,3,147,0,150
2024-02-19T12:58:49,3,147,0,150
2024-02-19T13:14:21,3,147,0,150
2024-02-19T13:29:55,3,147,0,150
2024-02-19T13:45:19,3,147,0,150
2024-02-19T14:00:42,3,147,0,150
2024-02-19T14:16:03,4,146,0,150
2024-02-19T14:31:51,4,146,0,150
2024-02-19T14:47:19,4,146,0,150
2024-02-19T15:02:41,4,146,0,150
2024-02-19T15:18:18,4,146,0,150
2024-02-19T15:33:50,4,146,0,150
2024-02-19T15:49:17,4,146,0,150
2024-02-19T16:04:57,4,146,0,150
2024-02-19T16:20:42,4,146,0,150
2024-02-19T16:36:04,5,145,0,150
2024-02-19T16:51:35,5,145,0,150
2024-02-19T17:07:24,5,145,0,150
2024-02-19T17:22:58,6,144,0,150
2024-02-19T17:38:29,6,144,0,150
2024-02-19T17:54:14,6,144,0,150
2024-02-19T18:09:47,6,144,0,150
2024-02-19T18:25:20,6,144,0,150
2024-02-19T18:41:22,6,144,0,150
2024-02-19T18:56:52,6,144,0,150
2024-02-19T19:12:25,6,144,0,150
2024-02-19T19:27:52,6,144,0,150
2024-02-19T19:43:37,6,144,0,150
2024-02-19T19:58:57,6,144,0,150
2024-02-19T20:14:13,6,144,0,150
2024-02-19T20:29:37,6,144,0,150
2024-02-19T20:45:03,7,143,0,150
2024-02-19T21:00:36,7,143,0,150
2024-02-19T21:16:04,7,143,0,150
2024-02-19T21:31:57,8,142,0,150
2024-02-19T21:47:32,8,142,0,150
2024-02-19T22:02:57,8,142,0,150
2024-02-19T22:18:27,8,142,0,150
2024-02-19T22:33:55,8,142,0,150
2024-02-19T22:49:45,8,142,0,150
2024-02-19T23:05:24,8,142,0,150
2024-02-19T23:20:47,8,142,0,150
2024-02-19T23:36:07,8,142,0,150
2024-02-19T23:51:51,8,142,0,150
2024-02-20T00:07:26,8,142,0,150
2024-02-20T00:22:51,8,142,0,150
2024-02-20T00:38:13,8,142,0,150
2024-02-20T00:53:46,8,142,0,150
2024-02-20T01:09:26,8,142,0,150
2024-02-20T01:24:58,8,142,0,150
2024-02-20T01:40:24,8,142,0,150
2024-02-20T01:55:49,8,142,0,150
2024-02-20T02:11:32,8,142,0,150
2024-02-20T02:26:56,8,142,0,150
2024-02-20T02:42:19,8,142,0,150
2024-02-20T02:57:48,8,142,0,150
2024-02-20T03:13:44,8,142,0,150
2024-02-20T03:29:20,8,142,0,150
2024-02-20T03:44:55,8,142,0,150
2024-02-20T04:00:21,8,142,0,150
2024-02-20T04:27:57,8,142,0,150
2024-02-20T04:43:35,8,142,0,150
2024-02-20T04:59:11,8,142,0,150
2024-02-20T05:15:00,8,142,0,150
2024-02-20T05:30:55,8,142,0,150
2024-02-20T05:46:30,8,142,0,150
2024-02-20T06:02:07,8,142,0,150
2024-02-20T06:17:48,8,142,0,150
2024-02-20T06:33:15,8,142,0,150
2024-02-20T06:48:46,8,142,0,150
2024-02-20T07:04:02,8,142,0,150
2024-02-20T07:19:46,8,142,0,150
2024-02-20T07:35:20,8,142,0,150
2024-02-20T07:50:46,8,142,0,150
2024-02-20T08:06:08,8,142,0,150
2024-02-20T08:21:38,8,142,0,150
2024-02-20T08:37:12,8,142,0,150
2024-02-20T08:52:39,9,141,0,150
2024-02-20T09:08:10,9,141,0,150
2024-02-20T09:23:33,9,141,0,150
2024-02-20T09:39:20,10,140,0,150
2024-02-20T09:54:55,10,140,0,150
2024-02-20T10:10:37,10,140,0,150
2024-02-20T10:26:10,10,140,0,150
2024-02-20T10:42:06,11,139,0,150
2024-02-20T10:57:33,11,139,0,150
2024-02-20T11:13:23,12,138,0,150
2024-02-20T11:28:50,13,137,0,150
2024-02-20T11:44:37,13,137,0,150
2024-02-20T12:00:40,13,137,0,150
2024-02-20T12:16:30,14,136,0,150
2024-02-20T12:32:09,14,136,0,150
2024-02-20T12:48:01,14,136,0,150
2024-02-20T13:03:46,14,136,0,150
2024-02-20T13:19:28,14,136,0,150
2024-02-20T13:35:15,15,135,0,150
2024-02-20T13:50:44,15,135,0,150
2024-02-20T14:06:26,15,135,0,150
2024-02-20T14:22:01,15,135,0,150
2024-02-20T14:37:59,15,135,0,150
2024-02-20T14:53:41,15,135,0,150
2024-02-20T15:09:31,15,135,0,150
2024-02-20T15:25:15,15,135,0,150
2024-02-20T15:41:12,15,135,0,150
2024-02-20T15:57:15,16,134,0,150
2024-02-20T16:13:07,16,134,0,150
2024-02-20T16:28:40,16,134,0,150
2024-02-20T16:44:24,16,134,0,150
2024-02-20T17:00:15,16,134,0,150
2024-02-20T17:16:21,16,134,0,150
2024-02-20T17:32:30,16,134,0,150
2024-02-20T17:48:09,16,134,0,150
2024-02-20T18:04:01,16,134,0,150
2024-02-20T18:19:34,16,134,0,150
2024-02-20T18:35:20,17,133,0,150
2024-02-20T18:51:40,17,133,0,150
2024-02-20T19:07:54,18,132,0,150
2024-02-20T19:23:47,19,131,0,150
2024-02-20T19:39:30,19,131,0,150
2024-02-20T19:55:30,19,131,0,150
2024-02-20T20:11:31,19,131,0,150
2024-02-20T20:27:22,20,130,0,150
2024-02-20T20:43:15,20,130,0,150
2024-02-20T20:58:54,20,130,0,150
2024-02-20T21:14:49,20,130,0,150
2024-02-20T21:30:18,21,129,0,150
2024-02-20T21:45:55,20,130,0,150
2024-02-20T22:01:43,20,130,0,150
2024-02-20T22:17:27,20,130,0,150
2024-02-20T22:32:56,19,131,0,150
2024-02-20T22:48:31,19,131,0,150
2024-02-20T23:04:12,19,131,0,150
2024-02-20T23:20:08,19,131,0,150
2024-02-20T23:36:05,19,131,0,150
2024-02-20T23:52:01,19,131,0,150
2024-02-21T00:07:43,19,131,0,150
2024-02-21T00:23:29,19,131,0,150
2024-02-21T00:39:11,19,131,0,150
2024-02-21T00:55:11,19,131,0,150
2024-02-21T01:10:50,19,131,0,150
2024-02-21T01:26:26,19,131,0,150
2024-02-21T01:42:20,19,131,0,150
2024-02-21T01:57:50,19,131,0,150
2024-02-21T02:13:31,19,131,0,150
2024-02-21T02:28:50,19,131,0,150
2024-02-21T02:44:02,19,131,0,150
2024-02-21T02:59:14,19,131,0,150
2024-02-21T03:14:38,19,131,0,150
2024-02-21T03:29:50,19,131,0,150
2024-02-21T03:45:03,19,131,0,150
2024-02-21T04:00:17,19,131,0,150
2024-02-21T04:30:49,19,131,0,150
2024-02-21T04:46:07,19,131,0,150
2024-02-21T05:01:22,19,131,0,150
2024-02-21T05:16:37,19,131,0,150
2024-02-21T05:31:52,19,131,0,150
2024-02-21T05:47:07,19,131,0,150
2024-02-21T06:02:21,19,131,0,150
2024-02-21T06:17:35,19,131,0,150
2024-02-21T06:32:53,19,131,0,150
2024-02-21T06:48:07,19,131,0,150
2024-02-21T07:03:22,19,131,0,150
2024-02-21T07:18:35,19,131,0,150
2024-02-21T07:33:49,19,131,0,150
2024-02-21T07:49:01,19,131,0,150
2024-02-21T08:04:15,19,131,0,150
2024-02-21T08:19:29,19,131,0,150
2024-02-21T08:34:54,19,131,0,150
2024-02-21T08:50:09,19,131,0,150
2024-02-21T09:05:28,19,131,0,150
2024-02-21T09:20:46,19,131,0,150
2024-02-21T09:36:02,19,131,0,150
2024-02-21T09:51:29,19,131,0,150
2024-02-21T10:06:45,19,131,0,150
2024-02-21T10:22:14,19,131,0,150
2024-02-21T10:37:33,20,130,0,150
2024-02-21T10:52:50,20,130,0,150
2024-02-21T11:08:22,20,130,0,150
2024-02-21T11:23:41,20,130,0,150
2024-02-21T11:39:09,20,130,0,150
2024-02-21T11:54:28,20,130,0,150
2024-02-21T12:09:56,20,130,0,150
2024-02-21T12:25:14,20,130,0,150
2024-02-21T12:40:45,20,130,0,150
2024-02-21T12:56:01,20,130,0,150
2024-02-21T13:11:31,21,129,0,150
2024-02-21T13:26:47,21,129,0,150
2024-02-21T13:42:22,21,129,0,150
2024-02-21T13:57:42,21,129,0,150
2024-02-21T14:13:08,21,129,0,150
2024-02-21T14:28:37,21,129,0,150
2024-02-21T14:43:58,21,129,0,150
2024-02-21T14:59:27,22,128,0,150
2024-02-21T15:14:56,22,128,0,150
2024-02-21T15:30:28,22,128,0,150
2024-02-21T15:45:57,22,128,0,150
2024-02-21T16:01:30,22,128,0,150
2024-02-21T16:16:50,22,128,0,150
2024-02-21T16:32:24,22,128,0,150
2024-02-21T16:47:47,22,128,0,150
2024-02-21T17:03:22,22,128,0,150
2024-02-21T17:18:46,22,128,0,150
2024-02-21T17:34:05,22,128,0,150
2024-02-21T17:49:34,22,128,0,150
2024-02-21T18:04:55,22,128,0,150
2024-02-21T18:20:24,22,128,0,150
2024-02-21T18:35:49,22,128,0,150
2024-02-21T18:51:19,22,128,0,150
2024-02-21T19:06:40,22,128,0,150
2024-02-21T19:22:00,22,128,0,150
2024-02-21T19:37:28,23,127,0,150
2024-02-21T19:52:48,23,127,0,150
2024-02-21T20:08:18,23,127,0,150
2024-02-21T20:23:38,23,127,0,150
2024-02-21T20:39:08,24,126,0,150
2024-02-21T20:54:28,24,126,0,150
2024-02-21T21:09:45,24,126,0,150
2024-02-21T21:25:13,24,126,0,150
2024-02-21T21:40:29,24,126,0,150
2024-02-21T21:55:45,24,126,0,150
2024-02-21T22:11:10,24,126,0,150
2024-02-21T22:26:29,24,126,0,150
2024-02-21T22:41:45,24,126,0,150
2024-02-21T22:57:01,24,126,0,150
2024-02-21T23:12:29,24,126,0,150
2024-02-21T23:27:46,24,126,0,150
2024-02-21T23:43:02,24,126,0,150
2024-02-21T23:58:19,24,126,0,150
2024-02-22T00:13:51,24,126,0,150
2024-02-22T00:29:13,24,126,0,150
2024-02-22T00:44:32,24,126,0,150
2024-02-22T00:59:52,24,126,0,150
2024-02-22T01:15:11,24,126,0,150
2024-02-22T01:30:30,24,126,0,150
2024-02-22T01:45:59,24,126,0,150
2024-02-22T02:01:19,24,126,0,150
2024-02-22T02:16:37,24,126,0,150
2024-02-22T02:31:53,24,126,0,150
2024-02-22T02:47:09,24,126,0,150
2024-02-22T03:02:25,24,126,0,150
2024-02-22T03:17:55,24,126,0,150
2024-02-22T03:33:13,24,126,0,150
2024-02-22T03:48:37,24,126,0,150
2024-02-22T04:04:01,24,126,0,150
2024-02-22T04:34:36,24,126,0,150
2024-02-22T04:49:59,24,126,0,150
2024-02-22T05:05:25,24,126,0,150
2024-02-22T05:20:50,24,126,0,150
2024-02-22T05:36:10,24,126,0,150
2024-02-22T05:51:30,24,126,0,150
2024-02-22T06:06:51,24,126,0,150
2024-02-22T06:22:10,24,126,0,150
2024-02-22T06:37:29,25,125,0,150
2024-02-22T06:52:48,25,125,0,150
2024-02-22T07:08:07,25,125,0,150
2024-02-22T07:23:26,25,125,0,150
2024-02-22T07:38:43,25,125,0,150
2024-02-22T07:54:00,25,125,0,150
2024-02-22T08:09:18,25,125,0,150
2024-02-22T08:24:46,25,125,0,150
2024-02-22T08:40:06,25,125,0,150
2024-02-22T08:55:24,25,125,0,150
2024-02-22T09:10:45,25,125,0,150
2024-02-22T09:26:06,25,125,0,150
2024-02-22T09:41:40,25,125,0,150
2024-02-22T09:57:00,25,125,0,150
2024-02-22T10:12:25,25,125,0,150
2024-02-22T10:27:58,25,125,0,150
2024-02-22T10:43:28,25,125,0,150
2024-02-22T10:58:49,25,125,0,150
2024-02-22T11:14:32,25,125,0,150
2024-02-22T11:29:57,25,125,0,150
2024-02-22T11:45:34,25,125,0,150
2024-02-22T12:00:58,25,125,0,150
2024-02-22T12:16:34,25,125,0,150
2024-02-22T12:31:59,25,125,0,150
2024-02-22T12:47:33,25,125,0,150
2024-02-22T13:03:04,25,125,0,150
2024-02-22T13:18:38,25,125,0,150
2024-02-22T13:34:06,25,125,0,150
2024-02-22T13:49:36,25,125,0,150
2024-02-22T14:05:06,25,125,0,150
2024-02-22T14:21:11,25,125,0,150
2024-02-22T14:36:41,24,126,0,150
2024-02-22T14:51:59,25,125,0,150
2024-02-22T15:07:25,24,126,0,150
2024-02-22T15:22:43,24,126,0,150
2024-02-22T15:38:08,24,126,0,150
2024-02-22T15:53:28,24,126,0,150
2024-02-22T16:08:54,24,126,0,150
2024-02-22T16:24:11,24,126,0,150
2024-02-22T16:39:26,24,126,0,150
2024-02-22T16:54:52,24,126,0,150
2024-02-22T17:10:05,24,126,0,150
2024-02-22T17:25:20,24,126,0,150
2024-02-22T17:40:43,24,126,0,150
2024-02-22T17:55:56,24,126,0,150
2024-02-22T18:11:10,24,126,0,150
2024-02-22T18:26:33,24,126,0,150
2024-02-22T18:41:45,24,126,0,150
2024-02-22T18:56:57,24,126,0,150
2024-02-22T19:12:08,24,126,0,150
2024-02-22T19:27:29,24,126,0,150
2024-02-22T19:42:39,24,126,0,150
2024-02-22T19:57:49,24,126,0,150
2024-02-22T20:12:59,24,126,0,150
2024-02-22T20:28:10,24,126,0,150
2024-02-22T20:43:30,24,126,0,150
2024-02-22T20:58:40,24,126,0,150
2024-02-22T21:13:50,24,126,0,150
2024-02-22T21:29:00,24,126,0,150
2024-02-22T21:44:21,24,126,0,150
2024-02-22T21:59:32,24,126,0,150
2024-02-22T22:14:41,24,126,0,150
2024-02-22T22:29:51,24,126,0,150
2024-02-22T22:45:01,24,126,0,150
2024-02-22T23:00:12,24,126,0,150
2024-02-22T23:15:33,24,126,0,150
2024-02-22T23:31:49,24,126,0,150
2024-02-22T23:47:06,24,126,0,150
2024-02-23T00:02:25,24,126,0,150
2024-02-23T00:21:06,24,126,0,150
2024-02-23T00:37:03,24,126,0,150
2024-02-23T00:52:27,24,126,0,150
2024-02-23T01:07:59,24,126,0,150
2024-02-23T01:23:21,24,126,0,150
2024-02-23T01:38:43,24,126,0,150
2024-02-23T01:54:03,24,126,0,150
2024-02-23T02:09:23,24,126,0,150
2024-02-23T02:24:44,24,126,0,150
2024-02-23T02:40:03,23,127,0,150
2024-02-23T02:55:21,23,127,0,150
2024-02-23T03:10:42,23,127,0,150
2024-02-23T03:26:04,23,127,0,150
2024-02-23T03:41:25,23,127,0,150
2024-02-23T03:56:57,23,127,0,150
2024-02-23T04:12:18,23,127,0,150
2024-02-23T04:29:44,23,127,0,150
2024-02-23T04:45:23,23,127,0,150
2024-02-23T05:00:45,23,127,0,150
2024-02-23T05:16:06,23,127,0,150
2024-02-23T05:31:27,23,127,0,150
2024-02-23T05:46:48,23,127,0,150
2024-02-23T06:02:09,23,127,0,150
2024-02-23T06:17:31,23,127,0,150
2024-02-23T06:32:51,23,127,0,150
2024-02-23T06:48:12,23,127,0,150
2024-02-23T07:03:33,23,127,0,150
2024-02-23T07:18:53,23,127,0,150
2024-02-23T07:34:12,23,127,0,150
2024-02-23T07:49:32,23,127,0,150
2024-02-23T08:04:52,23,127,0,150
2024-02-23T08:20:23,23,127,0,150
2024-02-23T08:35:41,23,127,0,150
2024-02-23T08:51:00,23,127,0,150
2024-02-23T09:06:18,23,127,0,150
2024-02-23T09:21:36,23,127,0,150
2024-02-23T09:36:54,23,127,0,150
2024-02-23T09:52:15,23,127,0,150
2024-02-23T10:07:34,23,127,0,150
2024-02-23T10:22:52,23,127,0,150
2024-02-23T10:38:19,23,127,0,150
2024-02-23T10:53:37,23,127,0,150
2024-02-23T11:08:55,23,127,0,150
2024-02-23T11:24:13,23,127,0,150
2024-02-23T11:39:31,23,127,0,150
2024-02-23T11:54:59,23,127,0,150
2024-02-23T12:10:18,23,127,0,150
2024-02-23T12:25:38,23,127,0,150
2024-02-23T12:40:57,23,127,0,150
2024-02-23T12:56:25,23,127,0,150
